certificates,company,description,direct_placement,eeo,eeo_settings,end_date,end_date_readable,end_date_str,experience,facilities,healthcare_data,job_id,job_udfs,licenses,location,main_location,other_locations,page_number,pay_frequency,pay_rate,position_type,post_date,post_date_readable,post_date_str,primary_recruiter_email,primary_recruiter_name,primary_recruiter_phone,ref_no,request_type,scraped_at,screening_enabled,screenings,source_company,source_url,source_url_base,start_date,start_date_readable,start_date_str,title,working_remote
{},Confidential,"Job title:   Technician L3     Location:Raymond,OH             Description:          	 Can perform diverse and complex technical assignments. Performs set-up, testing, fabrication, and supporting calculations and may conduct moderate analysis.   	   Compiles and organizes technical data. May prepare reports and make recommendations.      	   Maintains and is able to troubleshoot test equipment in ...",0,{},{},0,,,,[],{},29757757,[],{},"Raymond, OH",,[],,,,,1741012093000,2025-03-03 09:28:13,,,,,25-00039,getmore,113469.934939541,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=281&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1740978000000,2025-03-03 00:00:00,,Technician L3,
{},Confidential,"Job title: Design Engineer L2     Location: Raymond, OH           Description: Support business and product development data management, visualization, and    analysis.         Responsibilities include:    &#8226; Develop and enhance data visualization and analysis tools to meet end user requirements.    &#8226; Oversee data ingestion, transformation, and loading (ETL) processes.    &#8226; Ensure...",0,{},{},0,,,,[],{},29748138,[],{},"Raymond, OH",,[],,,,,1740785274000,2025-02-28 18:27:54,,,,,25-00035,getmore,113469.9349685,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=281&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1740718800000,2025-02-28 00:00:00,,Resource Business Analyst L3,
{},Confidential,"Dental Billing Specialist  Location-Frisco, TX        About the Job    We are seeking a skilled and motivated Dental Billing Specialist to join our team in Frisco, TX. This is a W-2 contract position with Evenflow Solutions, offering a duration of 3-6 months and full benefits. The work schedule is Monday through Friday, 8:00 am to 5:00 pm, with potential overtime. After 45 days of in-office traini...",0,{},{},0,,,,[],{},30945982,[],{},"Frisco, TX",,[],,,,,1738274141000,2025-01-30 16:55:41,,,,,25-36217,getmore,113469.934998083,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=281&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1738213200000,2025-01-30 00:00:00,,Dental Billing Specialist,
{},Confidential,"Job title: PAT FIN SRV REP-CUST RECEPTION   Job Location: N74 W12501 Leatherwood Ct, Woodland Prime 400, Menomonee Falls WI-53051                    Job Description:      	Responsible for answering all incoming patient and other phone calls to the Patient Financial Services Department while maintaining appropriate call times. Sorting and distributing mail. Scanning correspondence. Other duties as ...",0,{},{},0,,,,[],{},30946003,[],{},"Menomonee Falls, WI",,[],,,,,1737759549000,2025-01-24 17:59:09,,,,,25-36218,getmore,113469.935027625,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=281&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1737694800000,2025-01-24 00:00:00,,PAT FIN SRV REP-CUST RECEPTION,
{},Confidential,Patient Account Representative      Evenflow Solutions has a client that is looking for a Patient Account Representative to join their team.      Job Description:   12+ months Contract   8-5 Monday through Friday   This will be a W-2 position working with Evenflow Solutions. Benefits are available to you through our company while you are working the contract position.      Job Description:   If yo...,0,{},{},0,,,,[],{},30945781,[],{},"Milwaukee, WI",,[],,,,,1737152145000,2025-01-17 17:15:45,,,,,25-36219,getmore,113469.935059166,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=281&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1737090000000,2025-01-17 00:00:00,, Patient Account Representative,
{},Confidential,"Job description      Overview       We are seeking a dedicated and skilled Respiratory Therapist to join our healthcare team. The ideal candidate will be responsible for providing high-quality respiratory care to patients in various settings, including hospitals, ICUs, and operating rooms. This role requires a strong understanding of pulmonary function and the ability to perform critical assessmen...",0,{},{},0,,,,[],{},30945901,[],{},"Eden Prairie, MN",,[],,,,,1737150456000,2025-01-17 16:47:36,,,,,25-36220,getmore,113469.93509175,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=281&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1737090000000,2025-01-17 00:00:00,,Respiratory Therapist,
{},Confidential,"Job description          Overview       We are seeking a dedicated and compassionate Registered Nurse to join our healthcare team. The ideal candidate will possess strong clinical skills and a commitment to providing high-quality patient care. As a Registered Nurse, you will play a crucial role in assessing patient needs, developing care plans, and collaborating with other healthcare professionals...",0,{},{},0,,,,[],{},30945822,[],{},"Minneapolis, MN",,[],,,,,1737150246000,2025-01-17 16:44:06,,,,,25-36221,getmore,113469.935124333,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=281&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1737090000000,2025-01-17 00:00:00,,Registered Nurse,
{},Confidential,"Job description       Job Overview     We are seeking a dedicated and compassionate Clinical Support Specialist to join our healthcare team. The ideal candidate will play a crucial role in providing exceptional patient service and support within our clinical environment. This position involves working closely with patients, particularly children and seniors, ensuring their needs are met while adhe...",0,{},{},0,,,,[],{},30946019,[],{},MN,,[],,,,,1737149986000,2025-01-17 16:39:46,,,,,25-36222,getmore,113469.935152041,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=281&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1737090000000,2025-01-17 00:00:00,,Clinical Support Specialist,
{},Confidential,"AR/CUSTOMER SERV SPEC-WDLN  Location-Milwaukee WI    Duration-3 months    Job description-    Responsible for billing and follow-up of patient and client accounts based on working knowledge of regulations governing CPT codes, diagnosis codes, Medicare, Medicaid, managed care, and commercial insurance guidelines. Researches and resolves pending and unpaid laboratory claims to resolution. Accurately...",0,{},{},0,,,,[],{},30945788,[],{},"Milwaukee, WI",,[],,,,,1737053941000,2025-01-16 13:59:01,,,,,25-36224,getmore,113469.935180375,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=281&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1737003600000,2025-01-16 00:00:00,,AR/CUSTOMER SERV SPEC-WDLN,
{},Confidential,"Sterile Processing Technician  Duration:4+ months    Location: Milwaukee WI          Required:-   DOCUMENTATION   STERILE   STERILE PROCESSING   ASEPTIC TECHNIQUES   STERILIZATION   OSHA STANDARDS   PROBLEM-SOLVING    Under general supervision, performs routine tasks relating to the decontamination, processing, sterilization, and distribution of instruments, equipment and sterile supplies. Operate...",0,{},{},0,,,,[],{},30945812,[],{},"Milwaukee, WI",,[],,,,,1736957854000,2025-01-15 11:17:34,,,,,25-36225,getmore,113469.935209375,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=281&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1736917200000,2025-01-15 00:00:00,,Sterile Processing Technician,
{},Confidential,Sterile Processing Tech - SJH     Duration:4 months     Location: West Bend WI              *PM shift 13-2230 with call every 8th weekend and call for 3-4 weekdays a month as well*              Duties: Performs routine tasks relating to the decontamination processing sterilization and distribution of instruments equipment and sterile supplies. Responsible for general operating and monitoring of cl...,0,{},{},0,,,,[],{},30945990,[],{},"West Bend, WI",,[],,,,,1736957067000,2025-01-15 11:04:27,,,,,25-36226,getmore,113469.935237333,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=281&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1736917200000,2025-01-15 00:00:00,,Sterile Processing Tech - SJH,
{},Confidential,"Job Description         Position Title  :   SUPV, HIM CODING &#8211; INPATIENT          Location  : Milwaukee, WI / Remote (Eligible candidates must reside in     Arizona, Colorado, Indiana, Iowa, Kentucky, Michigan, Nevada, North Carolina,     Ohio, Tennessee, or Utah)            Duration  : 6+ Months Contract-to-Hire            Position Summary            We are seeking a   SUPV, HIM CODING &#82...",0,{},{},0,,,,[],{},30946016,[],{},,,[],,,,,1736786402000,2025-01-13 11:40:02,,,,,25-36227,getmore,113469.935266,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=281&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1736744400000,2025-01-13 00:00:00,,"SUPV, HIM CODING – INPATIENT",
{},Confidential,Patient Account Representative          Evenflow Solutions has a client that is looking for a Patient Account Representative to join their team.            Job Description:       12+ months Contract       8-5 Monday through Friday     This will be a W-2 position working with Evenflow Solutions. Benefits are available to you through our company while you are working the contract position.          ...,0,{},{},0,,,,[],{},30945815,[],{},"Milwaukee, WI",,[],,,,,1736372011000,2025-01-08 16:33:31,,,,,25-36223,getmore,113469.935294416,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=281&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1736312400000,2025-01-08 00:00:00,,Patient Account Representative,
{},Confidential,Ophthalmology or Optometry AR Follow-up specialist   Evenflow Solutions has a client that is looking to add a remote Ophthalmology or Optometry AR Follow-up specialists to their team   This is a Direct Hire position with our client that offers a generous Benefits Package and a great working environment.   &bull; Direct Hire position   &bull; This will be a 100% remote position   &bull; Must have a...,0,{},{},0,,,,[],{},30945920,[],{},"Fort Collins, CO",,[],,,,,1733349174000,2024-12-04 16:52:54,,,,,24-67371,getmore,113469.935322833,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=281&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1733288400000,2024-12-04 00:00:00,,Ophthalmology AR Specialist,
{},Confidential,"Credentialing Specialist   Evenflow Solutions has a client that is searching for a goal-oriented and  professional credentialing specialist  to add to their team.        About the position:    	This will be a Full-time direct hire position for a great company  	This is a full-time remote position for those who currently reside in one of the following states: CO, FL, MA, MI, OR, PA, SC, VA, WY.    ...",0,{},{},0,,,,[],{},30945896,[],{},"Fort Collins, CO",,[],,,,,1733329008000,2024-12-04 11:16:48,,,,,24-67372,getmore,113469.935352166,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=281&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1733288400000,2024-12-04 00:00:00,,Credentialing Specialist,
{},Confidential,Ophthalmology or Optometry AR Follow-up specialist     Evenflow Solutions has a client that is looking to add a remote Ophthalmology or Optometry AR Follow-up specialists to their team     This is a Direct Hire position with our client that offers a generous Benefits Package and a great working environment.     &#8226; Direct Hire position     &#8226; This will be a 100% remote position     &#8226...,0,{},{},0,,,,[],{},30945890,[],{},"Fort Collins, CO",,[],,,,,1728933899000,2024-10-14 15:24:59,,,,,24-67375,getmore,113469.935380458,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=281&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1733288400000,2024-12-04 00:00:00,,Charge Entry and Auditing Specialist,
{},Confidential,"Evenflow Solutions has a client in Dallas that is looking for several Bilingual Medical Collectors to join their team.   About the position:    	Contract to hire position  	Onsite position in Dallas Texas  	Great Bonus incentives once you go perm with the company  	Rotating Shifts weekly : Monday through Friday-NO WEEKENDS 8:00-5:00 pm, 9:00 am-8:00 pm or 11:00-8:00 pm    Qualifications      	MUST...",0,{},{},0,,,,[],{},30946031,[],{},"Dallas, TX",,[],,,,,1726665351000,2024-09-18 09:15:51,,,,,24-67367,getmore,113469.935439208,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=281&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1721620800000,2024-07-22 00:00:00,,Bilingual Medical Collections Specialist,
{},Confidential,"Dental Billing Specialist   Evenflow Solutions has a client that is looking for a Dental Billing Specialists in Frisco, Texas to add to their team.      	3- 6 month Contract position  	Dental Experience is a MUST  	This will be a W-2 position working with Evenflow Solutions. Benefits are available to you through our company while you are working the contract position.  	Employees will be required ...",0,{},{},0,,,,[],{},30945936,[],{},"Frisco, TX",,[],,hour,$0-24,,1726514520000,2024-09-16 15:22:00,,,,,24-67368,getmore,113475.995753416,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=301&to=0&count=21&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1721620800000,2024-07-22 00:00:00,,Medical Billing Specialist,
{},Confidential,"General Ledger Specialist - Specializing in Medical AR   Evenflow Solutions has a client that is looking for a General Ledger Specialist - Specializing in Medical AR in Frisco, Texas to add to their team.      	3- 6 month Contract position  	Dental Experience is a Plus  	This will be a W-2 position working with Evenflow Solutions. Benefits are available to you through our company while you are wor...",0,{},{},0,,,,[],{},30945838,[],{},"Frisco, TX",,[],,,,,1726512895000,2024-09-16 14:54:55,,,,,24-67369,getmore,113475.995868958,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=301&to=0&count=21&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1721620800000,2024-07-22 00:00:00,,General Ledger Specialist,
{},Confidential,"Position: Bilingual Medical Collections Specialist                   Location: 4040 N Central Expressway Dallas, TX 75204                      Hours Rotating Shifts weekly : Monday through Friday NO WEEKENDS 8:00-5:00 pm, 9:00 am-8:00 pm or 11:00-8:00 pm           MUST BE ABLE TO WORK ALL SHIFTS           Any Bonuses or Perks Available: Bonus Available Monthly once they go Perm           Contract/...",0,{},{},0,,,,[],{},28275485,[],{},"Dallas, TX",,[],,,,,1725918772000,2024-09-09 17:52:52,,,,,24-18150,getmore,113475.995905458,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=301&to=0&count=21&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1726459200000,2024-09-16 00:00:00,,Bilingual Medical Collections Specialist,
